interval_id,phase,scored,start_ts,end_ts,interval_valid,D_i,mean_velocity,mean_acceleration,movement_variance,total_blinks,gaze_deviations
461,DISTRACTION,True,1788618744.462,1788618745.97,True,1.0,1.8338058222167184,12.365150245678553,0.01786949770017481,1,0
462,DISTRACTION,True,1788618745.97,1788618747.471,True,1.0,1.2393785630531482,12.65225130197038,0.012352127705244773,0,0
463,DISTRACTION,True,1788618747.471,1788618748.973,True,1.0,1.1767123937552162,9.819886635057964,0.007544474213165448,0,1
464,DISTRACTION,True,1788618748.973,1788618750.474,True,1.0,1.0815477425289943,13.80534046112279,0.011061550774344677,0,0
465,DISTRACTION,True,1788618750.474,1788618751.975,True,1.0,1.6144433297912633,17.18044373164546,0.017867308126634153,0,0
466,DISTRACTION,True,1788618751.975,1788618753.476,True,1.0,1.7361822490364744,15.703177615723863,0.017188445542554817,0,0
467,DISTRACTION,True,1788618753.476,1788618754.98,True,1.0,1.937707776876029,16.2114351910053,0.020330413931503494,0,0
468,DISTRACTION,True,1788618754.98,1788618756.48,True,1.0,1.9089369502602322,15.990319986343613,0.017363172880527824,1,0
469,DISTRACTION,True,1788618756.48,1788618757.988,True,1.0,1.2521070629052782,10.794635190566883,0.010881851853054673,0,0
470,DISTRACTION,True,1788618757.988,1788618759.49,True,1.0,1.7040205288530745,12.137341629309358,0.014597869357848514,0,0
471,DISTRACTION,True,1788618759.49,1788618761.003,True,1.0,1.371332019321747,13.23915493456577,0.009990446772463985,0,0
472,DISTRACTION,True,1788618761.003,1788618762.504,True,1.0,1.5317095076034513,8.061500641941164,0.010559224066615774,0,0
473,DISTRACTION,True,1788618762.504,1788618764.005,True,1.0,2.4994741012436217,11.039268750515268,0.025993497020232428,0,0
474,DISTRACTION,True,1788618764.005,1788618765.506,True,1.0,2.2059463323900235,17.514062331783627,0.03452241029185945,0,0
475,DISTRACTION,True,1788618765.506,1788618767.008,True,1.0,1.2977658252462503,10.35460256812423,0.009111744225060451,0,0
476,DISTRACTION,True,1788618767.008,1788618768.509,True,1.0,1.5048239070310039,13.552417732271445,0.012290152926075874,1,0
477,DISTRACTION,True,1788618768.509,1788618770.017,True,1.0,0.9494876318249476,9.257813853778426,0.008247273816121139,0,0
478,DISTRACTION,True,1788618770.017,1788618771.531,True,1.0,1.1606505674124228,6.9065965115463115,0.007481953857962655,0,0
479,DISTRACTION,True,1788618771.531,1788618773.035,True,1.0,1.3145938297963482,7.716646897670203,0.009838812421500328,1,0
480,DISTRACTION,True,1788618773.035,1788618774.2105024,True,1.0,2.3551196106979613,20.856967610109844,0.03411853608121696,0,0
