interval_id,phase,scored,start_ts,end_ts,interval_valid,D_i,mean_velocity,mean_acceleration,movement_variance,total_blinks,gaze_deviations
299,CONTROL,True,1788620348.338,1788620349.84,True,1.0,2.00919587404549,16.94291008008576,0.017442341966104412,1,0
300,CONTROL,True,1788620349.84,1788620351.341,False,0.0,1.7232172980315255,8.93876030288476,0.012698375809524709,0,0
301,CONTROL,True,1788620351.341,1788620352.871,False,0.0,1.7423636967578426,13.253805466211304,0.017943021467361493,0,0
302,CONTROL,True,1788620352.871,1788620354.537,True,1.0,2.6404264821336194,25.593414550299684,0.0317291157883313,2,0
303,CONTROL,True,1788620354.537,1788620356.189,True,1.0,3.2069931263372853,27.067159851207357,0.03989870541106043,1,0
304,CONTROL,True,1788620356.189,1788620357.923,True,1.0,3.4661503113867074,25.577948573204736,0.0495553445511362,1,0
305,CONTROL,True,1788620357.923,1788620359.424,True,1.0,4.203934861321733,27.88727083372928,0.061326778385119074,1,0
306,CONTROL,True,1788620359.424,1788620360.926,True,1.0,2.1096131611155946,17.19747543436871,0.03610939562400206,0,0
307,CONTROL,True,1788620360.926,1788620362.474,True,1.0,1.4554265769622632,12.822758568091277,0.012089497176604031,1,0
308,CONTROL,True,1788620362.474,1788620364.029,True,1.0,2.1776740515691637,11.255668579337588,0.015393165533818696,0,0
309,CONTROL,True,1788620364.029,1788620365.743,True,1.0,1.2788076024204509,6.633188238879217,0.006190308953735772,0,0
310,CONTROL,True,1788620365.743,1788620367.244,True,1.0,1.3247047040344853,7.784011211162187,0.006767375897813238,0,0
311,CONTROL,True,1788620367.244,1788620368.745,True,1.0,1.2168734814596147,10.943951521351286,0.007826773121625467,0,0
312,CONTROL,True,1788620368.745,1788620370.339,True,1.0,1.5411593876926988,9.360531342002675,0.009791829066225478,1,0
313,CONTROL,True,1788620370.339,1788620371.958,True,1.0,1.2296136273006113,11.042654056357978,0.01027454119703273,0,0
314,CONTROL,True,1788620371.958,1788620373.685,True,1.0,1.2382533796813615,11.054491750677679,0.009673688132486154,0,0
315,CONTROL,True,1788620373.685,1788620375.187,True,1.0,0.8961793098122401,5.723772481381707,0.0038233317352730843,0,0
316,CONTROL,True,1788620375.187,1788620376.802,True,1.0,1.0256135869210927,5.621797317961344,0.004550973102152225,0,0
317,CONTROL,True,1788620376.802,1788620378.48,True,1.0,0.9353754400866691,4.856650025167372,0.004035551626506001,0,0
318,CONTROL,True,1788620378.48,1788620380.085,True,1.0,0.9205662194256672,7.050170834643993,0.004704796238265059,0,0
319,CONTROL,True,1788620380.085,1788620381.712,True,1.0,0.977930203845881,4.473832040451005,0.0038127602612533,0,0
320,CONTROL,True,1788620381.712,1788620383.419,True,1.0,0.74642704438092,5.952401584421944,0.003909756785275493,1,0
321,CONTROL,True,1788620383.419,1788620385.139,True,1.0,1.0828522660301823,5.20128905522023,0.004839728935828799,0,0
322,CONTROL,True,1788620385.139,1788620386.885,True,1.0,1.048266556887076,7.066656060827127,0.0051418427147858084,0,0
323,CONTROL,True,1788620386.885,1788620388.527,True,1.0,0.7423353242805346,4.685386672212394,0.0029126171866185506,0,0
324,CONTROL,True,1788620388.527,1788620390.219,True,1.0,1.5126374328872654,10.869601867897611,0.012127348060625842,2,0
325,CONTROL,True,1788620390.219,1788620391.917,True,1.0,2.179292911193885,15.170324867796088,0.016371267644490494,1,0
326,CONTROL,True,1788620391.917,1788620393.564,True,1.0,1.2353671623892735,7.878447861951101,0.007960221667497673,0,0
327,CONTROL,True,1788620393.564,1788620395.171,True,1.0,1.10750125870491,5.634215939230125,0.004427131871398177,0,0
328,CONTROL,True,1788620395.171,1788620396.818,True,1.0,0.998725196707292,5.9278126351856635,0.004359645233556356,0,0
329,CONTROL,True,1788620396.818,1788620398.319,True,1.0,1.3692012582744038,8.782093391810827,0.007776450880338464,0,0
330,CONTROL,True,1788620398.319,1788620399.973,True,1.0,1.5989816022231023,14.382987496265299,0.015770514403989994,0,0
331,CONTROL,True,1788620399.973,1788620401.524,True,1.0,1.5648330106830008,8.963930325839865,0.012690922961812316,1,0
332,CONTROL,True,1788620401.524,1788620403.057,True,1.0,1.367487556849148,10.067913775511157,0.008177822365293729,0,0
333,CONTROL,True,1788620403.057,1788620404.622,True,1.0,1.4060985155030792,9.429539418174306,0.013318831268600229,0,0
334,CONTROL,True,1788620404.622,1788620406.304,True,1.0,1.3204049589902926,8.823213830643116,0.007690749629178206,1,0
335,CONTROL,True,1788620406.304,1788620407.997,True,1.0,1.1713002018375864,9.798445168057057,0.006727522822933894,2,0
336,CONTROL,True,1788620407.997,1788620409.499,True,1.0,1.635368384369133,10.137970075082206,0.01022168883311127,0,0
337,CONTROL,True,1788620409.499,1788620411.047,True,1.0,0.8567653667087022,7.190348468817326,0.003697589389393095,0,0
338,CONTROL,True,1788620411.047,1788620412.616,True,1.0,1.1202655491102882,8.280361059024555,0.004965584084963642,0,0
339,CONTROL,True,1788620412.616,1788620414.235,True,1.0,1.5619914379838937,12.512191611489289,0.011114649647796872,1,0
340,CONTROL,True,1788620414.235,1788620415.824,False,0.0,2.0971076589740543,7.835760662864086,0.020545779655592504,0,1
341,CONTROL,True,1788620415.824,1788620417.394,False,0.0,2.1246744598632,15.625041520892717,0.03312671387150463,1,0
342,CONTROL,True,1788620417.394,1788620419.009,True,1.0,1.152047390461533,9.50728281636998,0.007013551665329785,0,0
343,CONTROL,True,1788620419.009,1788620420.511,True,1.0,1.5963833368448352,9.999753798982999,0.010546458780216764,0,0
344,CONTROL,True,1788620420.511,1788620422.138,True,1.0,0.8047161926779396,5.237761183192694,0.002742570384585495,0,0
345,CONTROL,True,1788620422.138,1788620423.893,True,1.0,1.1766642819167954,8.989448733010402,0.005776969165738369,1,0
346,CONTROL,True,1788620423.893,1788620425.619,True,1.0,0.9295803953752788,7.436004600263278,0.00423338551977371,2,0
347,CONTROL,True,1788620425.619,1788620427.196,True,1.0,1.181281458417806,6.815880237954595,0.004849884155221971,3,0
348,CONTROL,True,1788620427.196,1788620428.716,True,1.0,1.362438538580567,10.801573686374645,0.010021370716670459,1,0
349,CONTROL,True,1788620428.716,1788620430.248,True,1.0,1.3922829333758369,9.83003374262179,0.006881855241594676,3,0
350,CONTROL,True,1788620430.248,1788620431.946,True,1.0,1.0377625059499584,7.769945193384093,0.005031701531855724,1,0
351,CONTROL,True,1788620431.946,1788620433.447,True,1.0,1.0956277886492412,8.030640014401055,0.00452415476631583,4,0
352,CONTROL,True,1788620433.447,1788620434.977,True,1.0,1.2633119270997226,9.155258430041687,0.006913607923722561,0,0
353,CONTROL,True,1788620434.977,1788620436.479,True,1.0,1.0040076441338686,7.467434547143197,0.005230916580729247,0,0
354,CONTROL,True,1788620436.479,1788620437.98,True,1.0,0.990589146290514,3.8802012663083065,0.0036887277772809654,0,0
355,CONTROL,True,1788620437.98,1788620439.69,True,1.0,1.7581458241219532,6.158089801748443,0.010162112243577015,0,0
356,CONTROL,True,1788620439.69,1788620441.19,True,1.0,1.7161391959344425,14.018206538082895,0.014391832549618035,0,0
357,CONTROL,True,1788620441.19,1788620442.707,True,1.0,2.60579353926895,26.353954936357,0.03401805463885996,1,0
358,CONTROL,True,1788620442.707,1788620444.269,True,1.0,1.1827125685469777,9.995689082268875,0.008095039264976508,2,0
359,CONTROL,True,1788620444.269,1788620445.834,True,1.0,1.560217751448101,11.132366685255757,0.010803703244981852,1,0
360,CONTROL,True,1788620445.834,1788620447.335,True,1.0,1.0065174499540073,3.630042370961061,0.003481152171453465,0,0
361,DISTRACTION,True,1788620447.335,1788620448.846,True,1.0,1.3902030188631045,11.0019130798212,0.00791671275894039,0,0
362,DISTRACTION,True,1788620448.846,1788620450.348,True,1.0,1.192064691134671,7.185146728274313,0.006535744835183006,1,0
363,DISTRACTION,True,1788620450.348,1788620451.849,True,1.0,1.6794380682192263,17.41156942853253,0.016648322005452135,0,0
364,DISTRACTION,True,1788620451.849,1788620453.351,True,1.0,1.42013246887394,9.034194658503273,0.008890075742890642,1,0
365,DISTRACTION,True,1788620453.351,1788620454.852,True,1.0,1.2579489938928226,8.706584608247589,0.007197076234416354,0,0
366,DISTRACTION,True,1788620454.852,1788620456.354,True,1.0,1.4369479679156416,10.265310695744004,0.008450078419620649,0,0
367,DISTRACTION,True,1788620456.354,1788620457.855,True,1.0,1.2952991538894278,8.883526690941373,0.007173557343428355,1,0
368,DISTRACTION,True,1788620457.855,1788620459.357,True,1.0,1.3508534535097183,9.303650903080856,0.008265558992807873,0,0
369,DISTRACTION,True,1788620459.357,1788620460.858,True,1.0,1.3475567011412226,5.7945297826726225,0.007775638956225863,0,0
370,DISTRACTION,True,1788620460.858,1788620462.359,True,1.0,0.8055224559446006,4.33616940673615,0.0025070833165955855,1,0
371,DISTRACTION,True,1788620462.359,1788620463.862,True,1.0,0.7897750919684002,3.993944965831505,0.0024758048683721254,1,0
372,DISTRACTION,True,1788620463.862,1788620465.363,True,1.0,0.968915216501138,5.756740714622277,0.004825496179303643,1,0
373,DISTRACTION,True,1788620465.363,1788620466.864,True,1.0,1.4897830342529992,11.35013850866446,0.00929618579431814,1,0
374,DISTRACTION,True,1788620466.864,1788620468.366,True,1.0,1.4532675085389153,13.805005853733563,0.013728734293393465,0,0
375,DISTRACTION,True,1788620468.366,1788620469.867,True,1.0,1.471679891926093,12.237379858613163,0.010055955501512165,0,0
376,DISTRACTION,True,1788620469.867,1788620471.374,True,1.0,1.8836922658317858,16.587646667374692,0.016744962109460027,0,0
377,DISTRACTION,True,1788620471.374,1788620472.875,True,1.0,0.5397495720134935,3.2788293813102616,0.0012484745850090708,0,0
378,DISTRACTION,True,1788620472.875,1788620474.38,True,1.0,0.35426831498680644,2.126731550219048,0.0004760372349767178,0,0
379,DISTRACTION,True,1788620474.38,1788620475.89,True,1.0,0.6662435668879162,3.806487639349705,0.002150573356953512,0,1
380,DISTRACTION,True,1788620475.89,1788620477.396,True,1.0,0.6573451180110216,3.9063600131049414,0.0019110809121497408,0,0
381,DISTRACTION,True,1788620477.396,1788620478.909,True,1.0,0.8978076954418429,5.975918179224393,0.0036047233025686643,0,0
382,DISTRACTION,True,1788620478.909,1788620480.414,True,1.0,0.4757108131554631,3.483264940756396,0.0012365815831453506,1,0
383,DISTRACTION,True,1788620480.414,1788620481.918,True,1.0,0.5495213732442701,4.385144830019976,0.0016496040066642987,0,0
384,DISTRACTION,True,1788620481.918,1788620483.421,True,1.0,0.9560129794096563,4.295714544073503,0.0031351974739296973,0,0
385,DISTRACTION,True,1788620483.421,1788620484.924,True,1.0,2.274534005394711,22.782314921500852,0.03724348903972342,2,0
386,DISTRACTION,True,1788620484.924,1788620486.436,True,1.0,2.4889255120447626,16.96035752950459,0.02200980362717889,1,0
387,DISTRACTION,True,1788620486.436,1788620487.943,False,0.0,2.777843916432792,31.271090839539077,0.032168677100184145,0,0
388,DISTRACTION,True,1788620487.943,1788620489.451,False,0.0,2.8702949614210453,27.561830481006158,0.038550604913306474,0,0
389,DISTRACTION,True,1788620489.451,1788620490.953,False,0.0,2.9040539422886376,14.09739554373124,0.023470786046852495,0,0
390,DISTRACTION,True,1788620490.953,1788620492.456,True,1.0,1.5743443016054202,12.958803889590198,0.008757726307482585,3,0
391,DISTRACTION,True,1788620492.456,1788620493.97,True,1.0,3.4611180367198995,37.05766873287224,0.06309805730819845,0,0
392,DISTRACTION,True,1788620493.97,1788620495.471,True,1.0,1.7356936249976984,15.28916630193376,0.012226583074105242,1,0
393,DISTRACTION,True,1788620495.471,1788620496.98,True,1.0,1.9955478738689667,18.8584247523134,0.019263098442476926,1,0
394,DISTRACTION,True,1788620496.98,1788620498.483,True,1.0,2.759492369015785,37.661435689499285,0.04134041542021155,1,0
395,DISTRACTION,True,1788620498.483,1788620499.986,False,0.0,1.3716119334800017,8.363190388972463,0.00529366963585998,0,0
396,DISTRACTION,True,1788620499.986,1788620501.493,False,0.0,2.861727950054168,20.54047915356708,0.03739913811421623,0,0
397,DISTRACTION,True,1788620501.493,1788620503.009,True,1.0,2.956337501170179,18.934235303141374,0.03753273935301142,0,0
398,DISTRACTION,True,1788620503.009,1788620504.51,True,1.0,2.6660214123559602,22.31414566877898,0.026946629999298574,1,0
399,DISTRACTION,True,1788620504.51,1788620506.022,True,1.0,1.979210453644655,20.655425943415892,0.017301184845094207,1,0
400,DISTRACTION,True,1788620506.022,1788620507.527,False,0.0,1.664262488287804,12.974214765195212,0.010530284990060767,0,0
401,DISTRACTION,True,1788620507.527,1788620509.04,False,0.0,1.1616008848191988,8.451922395248653,0.004936302000430216,0,0
402,DISTRACTION,True,1788620509.04,1788620510.545,False,0.0,1.834570814975565,12.133343069220766,0.015458586567803302,0,0
403,DISTRACTION,True,1788620510.545,1788620512.053,True,1.0,1.2675720508698674,8.356916473967727,0.006076305862361585,2,0
404,DISTRACTION,True,1788620512.053,1788620513.572,True,1.0,1.9198196403751733,11.391074649147056,0.014315599918447011,1,0
405,DISTRACTION,True,1788620513.572,1788620515.083,False,0.0,1.8674481409752413,12.186730264257825,0.009926175813654244,0,0
406,DISTRACTION,True,1788620515.083,1788620516.585,False,0.0,2.130938633654404,16.55689148612379,0.016836123198458338,0,0
407,DISTRACTION,True,1788620516.585,1788620518.086,False,0.0,2.505741884707587,15.743117742995597,0.02510823462400529,0,0
408,DISTRACTION,True,1788620518.086,1788620519.59,True,1.0,2.22077035032158,16.352998031731346,0.021317971515289604,1,0
409,DISTRACTION,True,1788620519.59,1788620521.096,False,0.0,2.4722826497512975,17.55667562959374,0.027529707557192057,0,0
410,DISTRACTION,True,1788620521.096,1788620522.611,False,0.0,2.2972127813495016,17.646330620922583,0.025472817570305804,0,0
411,DISTRACTION,True,1788620522.611,1788620524.12,False,0.0,2.756318888422502,22.946858729178977,0.025569879825180088,0,0
412,DISTRACTION,True,1788620524.12,1788620525.625,False,0.0,1.2072696445505051,7.216886272044394,0.00520628245399441,0,0
413,DISTRACTION,True,1788620525.625,1788620527.14,False,0.0,1.772647112778894,16.82873372362813,0.012631840425789444,0,0
414,DISTRACTION,True,1788620527.14,1788620528.645,True,1.0,1.8490618653615039,19.093282204239618,0.011385718468331193,1,0
415,DISTRACTION,True,1788620528.645,1788620530.147,True,1.0,1.4861411132710722,15.269742391227114,0.01153692022816982,1,0
416,DISTRACTION,True,1788620530.147,1788620531.654,True,1.0,3.9863464430692215,29.277275222950742,0.06270828299431526,2,1
417,DISTRACTION,True,1788620531.654,1788620533.157,True,1.0,2.965571679085463,24.040421630080047,0.07099757354424786,0,3
418,DISTRACTION,True,1788620533.157,1788620534.663,True,1.0,3.177222216729198,32.484935362020536,0.06173101942303695,0,9
419,DISTRACTION,True,1788620534.663,1788620536.166,True,1.0,3.024926251166985,21.903999387840205,0.04729153401648254,1,6
420,DISTRACTION,True,1788620536.166,1788620537.681,True,1.0,4.765001215731579,37.96554807530938,0.13219814509401817,0,1
421,DISTRACTION,True,1788620537.681,1788620539.194,False,0.0,9.181239941855775,47.792042895328215,0.2002405760522596,0,0
